object_type,schema_name,object_name,grantee,privilege_type,is_grantable
column,public,venue_species_stock.record_unit,anon,INSERT,NO
column,public,venue_species_stock.record_unit,anon,SELECT,NO
column,public,venue_species_stock.record_unit,anon,UPDATE,NO
column,public,venue_species_stock.record_unit,authenticated,INSERT,NO
column,public,venue_species_stock.record_unit,authenticated,SELECT,NO
column,public,venue_species_stock.record_unit,authenticated,UPDATE,NO
column,public,venue_species_stock.record_unit,service_role,INSERT,NO
column,public,venue_species_stock.record_unit,service_role,REFERENCES,NO
column,public,venue_species_stock.record_unit,service_role,SELECT,NO
column,public,venue_species_stock.record_unit,service_role,UPDATE,NO
column,public,venue_species_stock.record_weight,anon,INSERT,NO
column,public,venue_species_stock.record_weight,anon,SELECT,NO
column,public,venue_species_stock.record_weight,anon,UPDATE,NO
column,public,venue_species_stock.record_weight,authenticated,INSERT,NO
column,public,venue_species_stock.record_weight,authenticated,SELECT,NO
column,public,venue_species_stock.record_weight,authenticated,UPDATE,NO
column,public,venue_species_stock.record_weight,service_role,INSERT,NO
column,public,venue_species_stock.record_weight,service_role,REFERENCES,NO
column,public,venue_species_stock.record_weight,service_role,SELECT,NO
column,public,venue_species_stock.record_weight,service_role,UPDATE,NO
column,public,venue_species_stock.size_range_max,anon,INSERT,NO
column,public,venue_species_stock.size_range_max,anon,SELECT,NO
column,public,venue_species_stock.size_range_max,anon,UPDATE,NO
column,public,venue_species_stock.size_range_max,authenticated,INSERT,NO
column,public,venue_species_stock.size_range_max,authenticated,SELECT,NO
column,public,venue_species_stock.size_range_max,authenticated,UPDATE,NO
column,public,venue_species_stock.size_range_max,service_role,INSERT,NO
column,public,venue_species_stock.size_range_max,service_role,REFERENCES,NO
column,public,venue_species_stock.size_range_max,service_role,SELECT,NO
column,public,venue_species_stock.size_range_max,service_role,UPDATE,NO
column,public,venue_species_stock.size_range_min,anon,INSERT,NO
column,public,venue_species_stock.size_range_min,anon,SELECT,NO
column,public,venue_species_stock.size_range_min,anon,UPDATE,NO
column,public,venue_species_stock.size_range_min,authenticated,INSERT,NO
column,public,venue_species_stock.size_range_min,authenticated,SELECT,NO
column,public,venue_species_stock.size_range_min,authenticated,UPDATE,NO
column,public,venue_species_stock.size_range_min,service_role,INSERT,NO
column,public,venue_species_stock.size_range_min,service_role,REFERENCES,NO
column,public,venue_species_stock.size_range_min,service_role,SELECT,NO
column,public,venue_species_stock.size_range_min,service_role,UPDATE,NO
column,public,venue_species_stock.species_name,anon,INSERT,NO
column,public,venue_species_stock.species_name,anon,SELECT,NO
column,public,venue_species_stock.species_name,anon,UPDATE,NO
column,public,venue_species_stock.species_name,authenticated,INSERT,NO
column,public,venue_species_stock.species_name,authenticated,SELECT,NO
column,public,venue_species_stock.species_name,authenticated,UPDATE,NO
column,public,venue_species_stock.species_name,service_role,INSERT,NO
column,public,venue_species_stock.species_name,service_role,REFERENCES,NO
column,public,venue_species_stock.species_name,service_role,SELECT,NO
column,public,venue_species_stock.species_name,service_role,UPDATE,NO
column,public,venue_species_stock.stock_density,anon,INSERT,NO
column,public,venue_species_stock.stock_density,anon,SELECT,NO
column,public,venue_species_stock.stock_density,anon,UPDATE,NO
column,public,venue_species_stock.stock_density,authenticated,INSERT,NO
column,public,venue_species_stock.stock_density,authenticated,SELECT,NO
column,public,venue_species_stock.stock_density,authenticated,UPDATE,NO
column,public,venue_species_stock.stock_density,service_role,INSERT,NO
column,public,venue_species_stock.stock_density,service_role,REFERENCES,NO
column,public,venue_species_stock.stock_density,service_role,SELECT,NO
column,public,venue_species_stock.stock_density,service_role,UPDATE,NO
column,public,venue_species_stock.stock_notes,anon,INSERT,NO
column,public,venue_species_stock.stock_notes,anon,SELECT,NO
column,public,venue_species_stock.stock_notes,anon,UPDATE,NO
column,public,venue_species_stock.stock_notes,authenticated,INSERT,NO
column,public,venue_species_stock.stock_notes,authenticated,SELECT,NO
column,public,venue_species_stock.stock_notes,authenticated,UPDATE,NO
column,public,venue_species_stock.stock_notes,service_role,INSERT,NO
column,public,venue_species_stock.stock_notes,service_role,REFERENCES,NO
column,public,venue_species_stock.stock_notes,service_role,SELECT,NO
column,public,venue_species_stock.stock_notes,service_role,UPDATE,NO
column,public,venue_species_stock.updated_at,anon,INSERT,NO
column,public,venue_species_stock.updated_at,anon,SELECT,NO
column,public,venue_species_stock.updated_at,anon,UPDATE,NO
column,public,venue_species_stock.updated_at,authenticated,INSERT,NO
column,public,venue_species_stock.updated_at,authenticated,SELECT,NO
column,public,venue_species_stock.updated_at,authenticated,UPDATE,NO
column,public,venue_species_stock.updated_at,service_role,INSERT,NO
column,public,venue_species_stock.updated_at,service_role,REFERENCES,NO
column,public,venue_species_stock.updated_at,service_role,SELECT,NO
column,public,venue_species_stock.updated_at,service_role,UPDATE,NO
column,public,venue_species_stock.venue_id,anon,INSERT,NO
column,public,venue_species_stock.venue_id,anon,SELECT,NO
column,public,venue_species_stock.venue_id,anon,UPDATE,NO
column,public,venue_species_stock.venue_id,authenticated,INSERT,NO
column,public,venue_species_stock.venue_id,authenticated,SELECT,NO
column,public,venue_species_stock.venue_id,authenticated,UPDATE,NO
column,public,venue_species_stock.venue_id,service_role,INSERT,NO
column,public,venue_species_stock.venue_id,service_role,REFERENCES,NO
column,public,venue_species_stock.venue_id,service_role,SELECT,NO
column,public,venue_species_stock.venue_id,service_role,UPDATE,NO
column,public,venue_stats.active_anglers_30d,anon,INSERT,NO
column,public,venue_stats.active_anglers_30d,anon,UPDATE,NO
column,public,venue_stats.active_anglers_30d,authenticated,INSERT,NO
column,public,venue_stats.active_anglers_30d,authenticated,SELECT,NO
column,public,venue_stats.active_anglers_30d,authenticated,UPDATE,NO
column,public,venue_stats.active_anglers_30d,service_role,INSERT,NO
column,public,venue_stats.active_anglers_30d,service_role,REFERENCES,NO
column,public,venue_stats.active_anglers_30d,service_role,SELECT,NO
column,public,venue_stats.active_anglers_30d,service_role,UPDATE,NO
column,public,venue_stats.active_anglers_all_time,anon,INSERT,NO
column,public,venue_stats.active_anglers_all_time,anon,UPDATE,NO
column,public,venue_stats.active_anglers_all_time,authenticated,INSERT,NO
column,public,venue_stats.active_anglers_all_time,authenticated,SELECT,NO
column,public,venue_stats.active_anglers_all_time,authenticated,UPDATE,NO
column,public,venue_stats.active_anglers_all_time,service_role,INSERT,NO
column,public,venue_stats.active_anglers_all_time,service_role,REFERENCES,NO
column,public,venue_stats.active_anglers_all_time,service_role,SELECT,NO
column,public,venue_stats.active_anglers_all_time,service_role,UPDATE,NO
column,public,venue_stats.avg_rating,anon,INSERT,NO
column,public,venue_stats.avg_rating,anon,UPDATE,NO
column,public,venue_stats.avg_rating,authenticated,INSERT,NO
column,public,venue_stats.avg_rating,authenticated,SELECT,NO
column,public,venue_stats.avg_rating,authenticated,UPDATE,NO
column,public,venue_stats.avg_rating,service_role,INSERT,NO
column,public,venue_stats.avg_rating,service_role,REFERENCES,NO
column,public,venue_stats.avg_rating,service_role,SELECT,NO
column,public,venue_stats.avg_rating,service_role,UPDATE,NO
column,public,venue_stats.headline_pb_species,anon,INSERT,NO
column,public,venue_stats.headline_pb_species,anon,UPDATE,NO
column,public,venue_stats.headline_pb_species,authenticated,INSERT,NO
column,public,venue_stats.headline_pb_species,authenticated,SELECT,NO
column,public,venue_stats.headline_pb_species,authenticated,UPDATE,NO
column,public,venue_stats.headline_pb_species,service_role,INSERT,NO
column,public,venue_stats.headline_pb_species,service_role,REFERENCES,NO
column,public,venue_stats.headline_pb_species,service_role,SELECT,NO
column,public,venue_stats.headline_pb_species,service_role,UPDATE,NO
column,public,venue_stats.headline_pb_unit,anon,INSERT,NO
column,public,venue_stats.headline_pb_unit,anon,UPDATE,NO
column,public,venue_stats.headline_pb_unit,authenticated,INSERT,NO
column,public,venue_stats.headline_pb_unit,authenticated,SELECT,NO
column,public,venue_stats.headline_pb_unit,authenticated,UPDATE,NO
column,public,venue_stats.headline_pb_unit,service_role,INSERT,NO
column,public,venue_stats.headline_pb_unit,service_role,REFERENCES,NO
column,public,venue_stats.headline_pb_unit,service_role,SELECT,NO
column,public,venue_stats.headline_pb_unit,service_role,UPDATE,NO
column,public,venue_stats.headline_pb_weight,anon,INSERT,NO
column,public,venue_stats.headline_pb_weight,anon,UPDATE,NO
column,public,venue_stats.headline_pb_weight,authenticated,INSERT,NO
column,public,venue_stats.headline_pb_weight,authenticated,SELECT,NO
column,public,venue_stats.headline_pb_weight,authenticated,UPDATE,NO
column,public,venue_stats.headline_pb_weight,service_role,INSERT,NO
column,public,venue_stats.headline_pb_weight,service_role,REFERENCES,NO
column,public,venue_stats.headline_pb_weight,service_role,SELECT,NO
column,public,venue_stats.headline_pb_weight,service_role,UPDATE,NO
column,public,venue_stats.rating_count,anon,INSERT,NO
column,public,venue_stats.rating_count,anon,UPDATE,NO
column,public,venue_stats.rating_count,authenticated,INSERT,NO
column,public,venue_stats.rating_count,authenticated,SELECT,NO
column,public,venue_stats.rating_count,authenticated,UPDATE,NO
column,public,venue_stats.rating_count,service_role,INSERT,NO
column,public,venue_stats.rating_count,service_role,REFERENCES,NO
column,public,venue_stats.rating_count,service_role,SELECT,NO
column,public,venue_stats.rating_count,service_role,UPDATE,NO
column,public,venue_stats.recent_catches_30d,anon,INSERT,NO
column,public,venue_stats.recent_catches_30d,anon,UPDATE,NO
column,public,venue_stats.recent_catches_30d,authenticated,INSERT,NO
column,public,venue_stats.recent_catches_30d,authenticated,SELECT,NO
column,public,venue_stats.recent_catches_30d,authenticated,UPDATE,NO
column,public,venue_stats.recent_catches_30d,service_role,INSERT,NO
column,public,venue_stats.recent_catches_30d,service_role,REFERENCES,NO
column,public,venue_stats.recent_catches_30d,service_role,SELECT,NO
column,public,venue_stats.recent_catches_30d,service_role,UPDATE,NO
column,public,venue_stats.top_species,anon,INSERT,NO
column,public,venue_stats.top_species,anon,UPDATE,NO
column,public,venue_stats.top_species,authenticated,INSERT,NO
column,public,venue_stats.top_species,authenticated,SELECT,NO
column,public,venue_stats.top_species,authenticated,UPDATE,NO
column,public,venue_stats.top_species,service_role,INSERT,NO
column,public,venue_stats.top_species,service_role,REFERENCES,NO
column,public,venue_stats.top_species,service_role,SELECT,NO
column,public,venue_stats.top_species,service_role,UPDATE,NO
column,public,venue_stats.total_catches,anon,INSERT,NO
column,public,venue_stats.total_catches,anon,UPDATE,NO
column,public,venue_stats.total_catches,authenticated,INSERT,NO
column,public,venue_stats.total_catches,authenticated,SELECT,NO
column,public,venue_stats.total_catches,authenticated,UPDATE,NO
column,public,venue_stats.total_catches,service_role,INSERT,NO
column,public,venue_stats.total_catches,service_role,REFERENCES,NO
column,public,venue_stats.total_catches,service_role,SELECT,NO
column,public,venue_stats.total_catches,service_role,UPDATE,NO
column,public,venue_stats.venue_id,anon,INSERT,NO
column,public,venue_stats.venue_id,anon,UPDATE,NO
column,public,venue_stats.venue_id,authenticated,INSERT,NO
column,public,venue_stats.venue_id,authenticated,SELECT,NO
column,public,venue_stats.venue_id,authenticated,UPDATE,NO
column,public,venue_stats.venue_id,service_role,INSERT,NO
column,public,venue_stats.venue_id,service_role,REFERENCES,NO
column,public,venue_stats.venue_id,service_role,SELECT,NO
column,public,venue_stats.venue_id,service_role,UPDATE,NO
column,public,venue_stats_public.active_anglers_30d,anon,INSERT,NO
column,public,venue_stats_public.active_anglers_30d,anon,SELECT,NO
column,public,venue_stats_public.active_anglers_30d,anon,UPDATE,NO
column,public,venue_stats_public.active_anglers_30d,authenticated,INSERT,NO
column,public,venue_stats_public.active_anglers_30d,authenticated,SELECT,NO
column,public,venue_stats_public.active_anglers_30d,authenticated,UPDATE,NO
column,public,venue_stats_public.active_anglers_30d,service_role,INSERT,NO
column,public,venue_stats_public.active_anglers_30d,service_role,REFERENCES,NO
column,public,venue_stats_public.active_anglers_30d,service_role,SELECT,NO
column,public,venue_stats_public.active_anglers_30d,service_role,UPDATE,NO
column,public,venue_stats_public.active_anglers_all_time,anon,INSERT,NO
column,public,venue_stats_public.active_anglers_all_time,anon,SELECT,NO
column,public,venue_stats_public.active_anglers_all_time,anon,UPDATE,NO
column,public,venue_stats_public.active_anglers_all_time,authenticated,INSERT,NO
column,public,venue_stats_public.active_anglers_all_time,authenticated,SELECT,NO
column,public,venue_stats_public.active_anglers_all_time,authenticated,UPDATE,NO
column,public,venue_stats_public.active_anglers_all_time,service_role,INSERT,NO
column,public,venue_stats_public.active_anglers_all_time,service_role,REFERENCES,NO
column,public,venue_stats_public.active_anglers_all_time,service_role,SELECT,NO
column,public,venue_stats_public.active_anglers_all_time,service_role,UPDATE,NO
column,public,venue_stats_public.avg_rating,anon,INSERT,NO
column,public,venue_stats_public.avg_rating,anon,SELECT,NO
column,public,venue_stats_public.avg_rating,anon,UPDATE,NO
column,public,venue_stats_public.avg_rating,authenticated,INSERT,NO
column,public,venue_stats_public.avg_rating,authenticated,SELECT,NO
column,public,venue_stats_public.avg_rating,authenticated,UPDATE,NO
column,public,venue_stats_public.avg_rating,service_role,INSERT,NO
column,public,venue_stats_public.avg_rating,service_role,REFERENCES,NO
column,public,venue_stats_public.avg_rating,service_role,SELECT,NO
column,public,venue_stats_public.avg_rating,service_role,UPDATE,NO
column,public,venue_stats_public.headline_pb_species,anon,INSERT,NO
column,public,venue_stats_public.headline_pb_species,anon,SELECT,NO
column,public,venue_stats_public.headline_pb_species,anon,UPDATE,NO
column,public,venue_stats_public.headline_pb_species,authenticated,INSERT,NO
column,public,venue_stats_public.headline_pb_species,authenticated,SELECT,NO
column,public,venue_stats_public.headline_pb_species,authenticated,UPDATE,NO
column,public,venue_stats_public.headline_pb_species,service_role,INSERT,NO
column,public,venue_stats_public.headline_pb_species,service_role,REFERENCES,NO
column,public,venue_stats_public.headline_pb_species,service_role,SELECT,NO
column,public,venue_stats_public.headline_pb_species,service_role,UPDATE,NO
column,public,venue_stats_public.headline_pb_unit,anon,INSERT,NO
column,public,venue_stats_public.headline_pb_unit,anon,SELECT,NO
column,public,venue_stats_public.headline_pb_unit,anon,UPDATE,NO
column,public,venue_stats_public.headline_pb_unit,authenticated,INSERT,NO
column,public,venue_stats_public.headline_pb_unit,authenticated,SELECT,NO
column,public,venue_stats_public.headline_pb_unit,authenticated,UPDATE,NO
column,public,venue_stats_public.headline_pb_unit,service_role,INSERT,NO
column,public,venue_stats_public.headline_pb_unit,service_role,REFERENCES,NO
column,public,venue_stats_public.headline_pb_unit,service_role,SELECT,NO
column,public,venue_stats_public.headline_pb_unit,service_role,UPDATE,NO
column,public,venue_stats_public.headline_pb_weight,anon,INSERT,NO
column,public,venue_stats_public.headline_pb_weight,anon,SELECT,NO
column,public,venue_stats_public.headline_pb_weight,anon,UPDATE,NO
column,public,venue_stats_public.headline_pb_weight,authenticated,INSERT,NO
column,public,venue_stats_public.headline_pb_weight,authenticated,SELECT,NO
column,public,venue_stats_public.headline_pb_weight,authenticated,UPDATE,NO
column,public,venue_stats_public.headline_pb_weight,service_role,INSERT,NO
column,public,venue_stats_public.headline_pb_weight,service_role,REFERENCES,NO
column,public,venue_stats_public.headline_pb_weight,service_role,SELECT,NO
column,public,venue_stats_public.headline_pb_weight,service_role,UPDATE,NO
column,public,venue_stats_public.rating_count,anon,INSERT,NO
column,public,venue_stats_public.rating_count,anon,SELECT,NO
column,public,venue_stats_public.rating_count,anon,UPDATE,NO
column,public,venue_stats_public.rating_count,authenticated,INSERT,NO
column,public,venue_stats_public.rating_count,authenticated,SELECT,NO
column,public,venue_stats_public.rating_count,authenticated,UPDATE,NO
column,public,venue_stats_public.rating_count,service_role,INSERT,NO
column,public,venue_stats_public.rating_count,service_role,REFERENCES,NO
column,public,venue_stats_public.rating_count,service_role,SELECT,NO
column,public,venue_stats_public.rating_count,service_role,UPDATE,NO
column,public,venue_stats_public.recent_catches_30d,anon,INSERT,NO
column,public,venue_stats_public.recent_catches_30d,anon,SELECT,NO
column,public,venue_stats_public.recent_catches_30d,anon,UPDATE,NO
column,public,venue_stats_public.recent_catches_30d,authenticated,INSERT,NO
column,public,venue_stats_public.recent_catches_30d,authenticated,SELECT,NO
column,public,venue_stats_public.recent_catches_30d,authenticated,UPDATE,NO
column,public,venue_stats_public.recent_catches_30d,service_role,INSERT,NO
column,public,venue_stats_public.recent_catches_30d,service_role,REFERENCES,NO
column,public,venue_stats_public.recent_catches_30d,service_role,SELECT,NO
column,public,venue_stats_public.recent_catches_30d,service_role,UPDATE,NO
column,public,venue_stats_public.top_species,anon,INSERT,NO
column,public,venue_stats_public.top_species,anon,SELECT,NO
column,public,venue_stats_public.top_species,anon,UPDATE,NO
column,public,venue_stats_public.top_species,authenticated,INSERT,NO
column,public,venue_stats_public.top_species,authenticated,SELECT,NO
column,public,venue_stats_public.top_species,authenticated,UPDATE,NO
column,public,venue_stats_public.top_species,service_role,INSERT,NO
column,public,venue_stats_public.top_species,service_role,REFERENCES,NO
column,public,venue_stats_public.top_species,service_role,SELECT,NO
column,public,venue_stats_public.top_species,service_role,UPDATE,NO
column,public,venue_stats_public.total_catches,anon,INSERT,NO
column,public,venue_stats_public.total_catches,anon,SELECT,NO
column,public,venue_stats_public.total_catches,anon,UPDATE,NO
column,public,venue_stats_public.total_catches,authenticated,INSERT,NO
column,public,venue_stats_public.total_catches,authenticated,SELECT,NO
column,public,venue_stats_public.total_catches,authenticated,UPDATE,NO
column,public,venue_stats_public.total_catches,service_role,INSERT,NO
column,public,venue_stats_public.total_catches,service_role,REFERENCES,NO
column,public,venue_stats_public.total_catches,service_role,SELECT,NO
column,public,venue_stats_public.total_catches,service_role,UPDATE,NO
column,public,venue_stats_public.venue_id,anon,INSERT,NO
column,public,venue_stats_public.venue_id,anon,SELECT,NO
column,public,venue_stats_public.venue_id,anon,UPDATE,NO
column,public,venue_stats_public.venue_id,authenticated,INSERT,NO
column,public,venue_stats_public.venue_id,authenticated,SELECT,NO
column,public,venue_stats_public.venue_id,authenticated,UPDATE,NO
column,public,venue_stats_public.venue_id,service_role,INSERT,NO
column,public,venue_stats_public.venue_id,service_role,REFERENCES,NO
column,public,venue_stats_public.venue_id,service_role,SELECT,NO
column,public,venue_stats_public.venue_id,service_role,UPDATE,NO
column,public,venues.best_for_tags,anon,INSERT,NO
column,public,venues.best_for_tags,anon,SELECT,NO
column,public,venues.best_for_tags,anon,UPDATE,NO
column,public,venues.best_for_tags,authenticated,INSERT,NO
column,public,venues.best_for_tags,authenticated,SELECT,NO
column,public,venues.best_for_tags,authenticated,UPDATE,NO
column,public,venues.best_for_tags,service_role,INSERT,NO
column,public,venues.best_for_tags,service_role,REFERENCES,NO
column,public,venues.best_for_tags,service_role,SELECT,NO
column,public,venues.best_for_tags,service_role,UPDATE,NO
column,public,venues.booking_enabled,anon,INSERT,NO
column,public,venues.booking_enabled,anon,SELECT,NO
column,public,venues.booking_enabled,anon,UPDATE,NO
column,public,venues.booking_enabled,authenticated,INSERT,NO
column,public,venues.booking_enabled,authenticated,SELECT,NO
column,public,venues.booking_enabled,authenticated,UPDATE,NO
column,public,venues.booking_enabled,service_role,INSERT,NO
column,public,venues.booking_enabled,service_role,REFERENCES,NO
column,public,venues.booking_enabled,service_role,SELECT,NO
column,public,venues.booking_enabled,service_role,UPDATE,NO
column,public,venues.booking_url,anon,INSERT,NO
column,public,venues.booking_url,anon,SELECT,NO
column,public,venues.booking_url,anon,UPDATE,NO
column,public,venues.booking_url,authenticated,INSERT,NO
column,public,venues.booking_url,authenticated,SELECT,NO
column,public,venues.booking_url,authenticated,UPDATE,NO
column,public,venues.booking_url,service_role,INSERT,NO
column,public,venues.booking_url,service_role,REFERENCES,NO
column,public,venues.booking_url,service_role,SELECT,NO
column,public,venues.booking_url,service_role,UPDATE,NO
column,public,venues.contact_phone,anon,INSERT,NO
column,public,venues.contact_phone,anon,SELECT,NO
column,public,venues.contact_phone,anon,UPDATE,NO
column,public,venues.contact_phone,authenticated,INSERT,NO
column,public,venues.contact_phone,authenticated,SELECT,NO
column,public,venues.contact_phone,authenticated,UPDATE,NO
column,public,venues.contact_phone,service_role,INSERT,NO
column,public,venues.contact_phone,service_role,REFERENCES,NO
column,public,venues.contact_phone,service_role,SELECT,NO
column,public,venues.contact_phone,service_role,UPDATE,NO
column,public,venues.created_at,anon,INSERT,NO
column,public,venues.created_at,anon,SELECT,NO
column,public,venues.created_at,anon,UPDATE,NO
column,public,venues.created_at,authenticated,INSERT,NO
column,public,venues.created_at,authenticated,SELECT,NO
column,public,venues.created_at,authenticated,UPDATE,NO
column,public,venues.created_at,service_role,INSERT,NO
column,public,venues.created_at,service_role,REFERENCES,NO
column,public,venues.created_at,service_role,SELECT,NO
column,public,venues.created_at,service_role,UPDATE,NO
column,public,venues.description,anon,INSERT,NO
column,public,venues.description,anon,SELECT,NO
column,public,venues.description,anon,UPDATE,NO
column,public,venues.description,authenticated,INSERT,NO
column,public,venues.description,authenticated,SELECT,NO
column,public,venues.description,authenticated,UPDATE,NO
column,public,venues.description,service_role,INSERT,NO
column,public,venues.description,service_role,REFERENCES,NO
column,public,venues.description,service_role,SELECT,NO
column,public,venues.description,service_role,UPDATE,NO
column,public,venues.facilities,anon,INSERT,NO
column,public,venues.facilities,anon,SELECT,NO
column,public,venues.facilities,anon,UPDATE,NO
column,public,venues.facilities,authenticated,INSERT,NO
column,public,venues.facilities,authenticated,SELECT,NO
column,public,venues.facilities,authenticated,UPDATE,NO
column,public,venues.facilities,service_role,INSERT,NO
column,public,venues.facilities,service_role,REFERENCES,NO
column,public,venues.facilities,service_role,SELECT,NO
column,public,venues.facilities,service_role,UPDATE,NO
column,public,venues.id,anon,INSERT,NO
column,public,venues.id,anon,SELECT,NO
column,public,venues.id,anon,UPDATE,NO
column,public,venues.id,authenticated,INSERT,NO
column,public,venues.id,authenticated,SELECT,NO
column,public,venues.id,authenticated,UPDATE,NO
column,public,venues.id,service_role,INSERT,NO
column,public,venues.id,service_role,REFERENCES,NO
column,public,venues.id,service_role,SELECT,NO
column,public,venues.id,service_role,UPDATE,NO
column,public,venues.is_published,anon,INSERT,NO
column,public,venues.is_published,anon,SELECT,NO
column,public,venues.is_published,anon,UPDATE,NO
column,public,venues.is_published,authenticated,INSERT,NO
column,public,venues.is_published,authenticated,SELECT,NO
column,public,venues.is_published,authenticated,UPDATE,NO
column,public,venues.is_published,service_role,INSERT,NO
column,public,venues.is_published,service_role,REFERENCES,NO
column,public,venues.is_published,service_role,SELECT,NO
column,public,venues.is_published,service_role,UPDATE,NO
column,public,venues.location,anon,INSERT,NO
column,public,venues.location,anon,SELECT,NO
column,public,venues.location,anon,UPDATE,NO
column,public,venues.location,authenticated,INSERT,NO
column,public,venues.location,authenticated,SELECT,NO
column,public,venues.location,authenticated,UPDATE,NO
column,public,venues.location,service_role,INSERT,NO
column,public,venues.location,service_role,REFERENCES,NO
column,public,venues.location,service_role,SELECT,NO
column,public,venues.location,service_role,UPDATE,NO
column,public,venues.name,anon,INSERT,NO
column,public,venues.name,anon,SELECT,NO
column,public,venues.name,anon,UPDATE,NO
column,public,venues.name,authenticated,INSERT,NO
column,public,venues.name,authenticated,SELECT,NO
column,public,venues.name,authenticated,UPDATE,NO
column,public,venues.name,service_role,INSERT,NO
column,public,venues.name,service_role,REFERENCES,NO
column,public,venues.name,service_role,SELECT,NO
column,public,venues.name,service_role,UPDATE,NO
column,public,venues.notes_for_rr_team,anon,INSERT,NO
column,public,venues.notes_for_rr_team,anon,SELECT,NO
column,public,venues.notes_for_rr_team,anon,UPDATE,NO
column,public,venues.notes_for_rr_team,authenticated,INSERT,NO
column,public,venues.notes_for_rr_team,authenticated,SELECT,NO
column,public,venues.notes_for_rr_team,authenticated,UPDATE,NO
column,public,venues.notes_for_rr_team,service_role,INSERT,NO
column,public,venues.notes_for_rr_team,service_role,REFERENCES,NO
column,public,venues.notes_for_rr_team,service_role,SELECT,NO
column,public,venues.notes_for_rr_team,service_role,UPDATE,NO
column,public,venues.payment_methods,anon,INSERT,NO
column,public,venues.payment_methods,anon,SELECT,NO
column,public,venues.payment_methods,anon,UPDATE,NO
column,public,venues.payment_methods,authenticated,INSERT,NO
column,public,venues.payment_methods,authenticated,SELECT,NO
column,public,venues.payment_methods,authenticated,UPDATE,NO
column,public,venues.payment_methods,service_role,INSERT,NO
column,public,venues.payment_methods,service_role,REFERENCES,NO
column,public,venues.payment_methods,service_role,SELECT,NO
column,public,venues.payment_methods,service_role,UPDATE,NO
column,public,venues.payment_notes,anon,INSERT,NO
column,public,venues.payment_notes,anon,SELECT,NO
column,public,venues.payment_notes,anon,UPDATE,NO
column,public,venues.payment_notes,authenticated,INSERT,NO
column,public,venues.payment_notes,authenticated,SELECT,NO
column,public,venues.payment_notes,authenticated,UPDATE,NO
column,public,venues.payment_notes,service_role,INSERT,NO
column,public,venues.payment_notes,service_role,REFERENCES,NO
column,public,venues.payment_notes,service_role,SELECT,NO
column,public,venues.payment_notes,service_role,UPDATE,NO
column,public,venues.price_from,anon,INSERT,NO
column,public,venues.price_from,anon,SELECT,NO
column,public,venues.price_from,anon,UPDATE,NO
column,public,venues.price_from,authenticated,INSERT,NO
column,public,venues.price_from,authenticated,SELECT,NO
column,public,venues.price_from,authenticated,UPDATE,NO
column,public,venues.price_from,service_role,INSERT,NO
column,public,venues.price_from,service_role,REFERENCES,NO
column,public,venues.price_from,service_role,SELECT,NO
column,public,venues.price_from,service_role,UPDATE,NO
column,public,venues.short_tagline,anon,INSERT,NO
column,public,venues.short_tagline,anon,SELECT,NO
column,public,venues.short_tagline,anon,UPDATE,NO
column,public,venues.short_tagline,authenticated,INSERT,NO
column,public,venues.short_tagline,authenticated,SELECT,NO
column,public,venues.short_tagline,authenticated,UPDATE,NO
column,public,venues.short_tagline,service_role,INSERT,NO
column,public,venues.short_tagline,service_role,REFERENCES,NO
column,public,venues.short_tagline,service_role,SELECT,NO
column,public,venues.short_tagline,service_role,UPDATE,NO
column,public,venues.slug,anon,INSERT,NO
column,public,venues.slug,anon,SELECT,NO
column,public,venues.slug,anon,UPDATE,NO
column,public,venues.slug,authenticated,INSERT,NO
column,public,venues.slug,authenticated,SELECT,NO
column,public,venues.slug,authenticated,UPDATE,NO
column,public,venues.slug,service_role,INSERT,NO
column,public,venues.slug,service_role,REFERENCES,NO
column,public,venues.slug,service_role,SELECT,NO
column,public,venues.slug,service_role,UPDATE,NO
column,public,venues.ticket_type,anon,INSERT,NO
column,public,venues.ticket_type,anon,SELECT,NO
column,public,venues.ticket_type,anon,UPDATE,NO
column,public,venues.ticket_type,authenticated,INSERT,NO
column,public,venues.ticket_type,authenticated,SELECT,NO
column,public,venues.ticket_type,authenticated,UPDATE,NO
column,public,venues.ticket_type,service_role,INSERT,NO
column,public,venues.ticket_type,service_role,REFERENCES,NO
column,public,venues.ticket_type,service_role,SELECT,NO
column,public,venues.ticket_type,service_role,UPDATE,NO
column,public,venues.updated_at,anon,INSERT,NO
column,public,venues.updated_at,anon,SELECT,NO
column,public,venues.updated_at,anon,UPDATE,NO
column,public,venues.updated_at,authenticated,INSERT,NO
column,public,venues.updated_at,authenticated,SELECT,NO
column,public,venues.updated_at,authenticated,UPDATE,NO
column,public,venues.updated_at,service_role,INSERT,NO
column,public,venues.updated_at,service_role,REFERENCES,NO
column,public,venues.updated_at,service_role,SELECT,NO
column,public,venues.updated_at,service_role,UPDATE,NO
column,public,venues.website_url,anon,INSERT,NO
column,public,venues.website_url,anon,SELECT,NO
column,public,venues.website_url,anon,UPDATE,NO
column,public,venues.website_url,authenticated,INSERT,NO
column,public,venues.website_url,authenticated,SELECT,NO
column,public,venues.website_url,authenticated,UPDATE,NO
column,public,venues.website_url,service_role,INSERT,NO
column,public,venues.website_url,service_role,REFERENCES,NO
column,public,venues.website_url,service_role,SELECT,NO
column,public,venues.website_url,service_role,UPDATE,NO
